idx,run,n_correct,n_parseable,pass1,pass8,avg_response_len,has_marker_count,marker_rate,min_rel_err,avg_rel_err,has_near_miss,consistency,most_common_pred,gibberish_count
44,separate_b,0,3,False,False,256.25,3,0.375,0.04054054054054054,0.1711711711711712,1,0.125,284,1
45,separate_b,0,0,False,False,142.5,0,0.0,,,0,0.0,,2
46,separate_b,2,6,False,True,239.875,6,0.75,0.06666666666666667,0.19999999999999998,1,0.375,28,0
47,separate_b,0,3,False,False,317.0,3,0.375,0.125,9.791666666666666,0,0.125,9,0
48,separate_b,0,3,False,False,316.125,3,0.375,0.5,0.5,0,0.375,960,0
49,separate_b,0,0,False,False,81.625,0,0.0,,,0,0.0,,0
50,separate_b,2,6,False,True,229.625,6,0.75,0.15384615384615385,0.1730769230769231,0,0.375,15,0
51,separate_b,0,4,False,False,389.375,4,0.5,0.42857142857142855,6.181547619047619,0,0.125,600,0
52,separate_b,0,6,False,False,237.5,6,0.75,0.4,0.5000000000000001,0,0.5,14,1
53,separate_b,0,1,False,False,231.875,1,0.125,0.5,0.5,0,0.125,18,0
54,separate_b,2,7,True,True,275.875,7,0.875,0.2,0.62,0,0.25,50,1
55,separate_b,0,8,False,False,315.125,8,1.0,0.17391304347826086,0.6902173913043478,0,0.625,10,0
56,separate_b,0,5,False,False,211.125,5,0.625,0.008025682182985553,0.1097913322632424,1,0.25,553,0
57,separate_b,0,0,False,False,225.125,0,0.0,,,0,0.0,,1
58,separate_b,0,4,False,False,398.375,4,0.5,0.23529411764705882,0.5147058823529411,0,0.125,10,0
59,separate_b,2,4,False,True,192.75,4,0.5,0.0425531914893617,0.15425531914893617,1,0.25,940,2
60,separate_b,0,1,False,False,169.0,1,0.125,0.6,0.6,0,0.125,16,0
61,separate_b,0,0,False,False,229.0,0,0.0,,,0,0.0,,0
62,separate_b,2,2,True,True,196.875,2,0.25,,,0,0.25,110,2
63,separate_b,0,0,False,False,207.0,0,0.0,,,0,0.0,,0
64,separate_b,1,8,False,True,320.0,8,1.0,0.5,1.8326530612244898,0,0.5,280,0
65,separate_b,0,0,False,False,284.0,0,0.0,,,0,0.0,,0
66,separate_b,0,0,False,False,188.25,0,0.0,,,0,0.0,,0
67,separate_b,0,6,False,False,292.75,6,0.75,1.0,17.5,0,0.375,60,0
68,separate_b,0,6,False,False,281.75,6,0.75,0.22727272727272727,1.2045454545454544,0,0.375,66,0
69,separate_b,0,4,False,False,229.375,4,0.5,0.78125,0.8203125,0,0.125,9,1
70,separate_b,0,3,False,False,256.875,3,0.375,0.7904761904761904,2.2946031746031745,0,0.125,110,0
71,separate_b,0,8,False,False,318.375,8,1.0,1.0,1.25,0,0.75,20,0
72,separate_b,0,0,False,False,159.0,0,0.0,,,0,0.0,,3
73,separate_b,7,8,True,True,314.625,8,1.0,0.4,0.4,0,0.875,140,0
74,separate_b,1,7,False,True,184.75,7,0.875,0.25,0.6249999999999999,0,0.375,240,0
75,separate_b,0,0,False,False,205.625,0,0.0,,,0,0.0,,2
76,separate_b,0,0,False,False,218.875,0,0.0,,,0,0.0,,1
77,separate_b,0,7,False,False,375.375,7,0.875,0.1,0.4714285714285714,0,0.375,35,0
78,separate_b,0,7,False,False,309.375,7,0.875,0.014492753623188406,0.3343685300207039,1,0.125,84,0
79,separate_b,2,3,False,True,198.25,3,0.375,0.7542857142857143,0.7542857142857143,0,0.25,175,1
80,separate_b,6,8,True,True,250.0,8,1.0,0.25,0.5625,0,0.75,64,0
81,separate_b,0,1,False,False,123.625,1,0.125,0.8714285714285714,0.8714285714285714,0,0.125,720,3
82,separate_b,4,6,False,True,303.25,6,0.75,0.16666666666666666,0.16666666666666666,0,0.5,720,0
83,separate_b,0,6,False,False,330.75,6,0.75,0.038461538461538464,0.7446581196581197,1,0.25,580,0
84,separate_b,2,3,False,True,178.125,3,0.375,1.3333333333333333,1.3333333333333333,0,0.25,60,2
85,separate_b,0,0,False,False,378.625,0,0.0,,,0,0.0,,1
86,separate_b,0,8,False,False,429.75,8,1.0,0.15,1.9168749999999999,0,0.25,12000,0
87,separate_b,0,5,False,False,442.625,5,0.625,0.41379310344827586,0.7654712643678161,0,0.125,105000,1
88,separate_b,0,7,False,False,257.125,7,0.875,0.16666666666666666,0.39714285714285713,0,0.375,200,0
89,separate_b,0,0,False,False,126.625,0,0.0,,,0,0.0,,2
90,separate_b,1,4,False,True,591.125,4,0.5,0.16666666666666666,0.31666666666666665,0,0.125,50,0
91,separate_b,0,6,False,False,306.875,6,0.75,0.2916666666666667,0.4305555555555555,0,0.25,32,0
92,separate_b,0,3,False,False,331.125,3,0.375,0.08905380333951762,0.528756957328386,1,0.125,735,0
93,separate_b,0,3,False,False,467.125,3,0.375,0.6666666666666666,7.111111111111111,0,0.125,330,0
94,separate_b,0,6,False,False,372.75,6,0.75,0.42857142857142855,1.357142857142857,0,0.125,3,0
95,separate_b,1,7,False,True,246.5,7,0.875,0.6666666666666666,0.6666666666666666,0,0.75,100,0
96,separate_b,0,0,False,False,94.0,0,0.0,,,0,0.0,,1
97,separate_b,0,1,False,False,198.375,1,0.125,0.9587628865979382,0.9587628865979382,0,0.125,12,2
98,separate_b,0,0,False,False,227.0,0,0.0,,,0,0.0,,0
99,separate_b,3,6,False,True,231.875,6,0.75,1.0,1.2063492063492063,0,0.375,63,0
100,separate_b,0,0,False,False,280.375,0,0.0,,,0,0.0,,1
101,separate_b,0,1,False,False,187.5,1,0.125,0.8133333333333334,0.8133333333333334,0,0.125,140,0
102,separate_b,0,0,False,False,298.375,0,0.0,,,0,0.0,,0
103,separate_b,0,8,False,False,389.625,8,1.0,0.14583333333333334,0.5572916666666667,0,0.25,110,0
104,separate_b,0,2,False,False,135.125,2,0.25,0.5074626865671642,0.5074626865671642,0,0.25,33,1
105,separate_b,0,1,False,False,256.0,1,0.125,0.8125,0.8125,0,0.125,6,0
106,separate_b,0,4,False,False,503.0,4,0.5,0.125,1.59375,0,0.125,4,0
107,separate_b,0,2,False,False,135.625,2,0.25,0.65,5.825,0,0.125,7,2
108,separate_b,0,4,False,False,284.625,4,0.5,0.2631578947368421,0.5723684210526315,0,0.125,26,0
109,separate_b,0,5,False,False,324.75,5,0.625,0.047619047619047616,0.4095238095238095,1,0.375,11,0
110,separate_b,0,0,False,False,339.625,0,0.0,,,0,0.0,,0
111,separate_b,0,1,False,False,158.5,1,0.125,21.5,21.5,0,0.125,360,3
112,separate_b,0,2,False,False,398.625,2,0.25,11.0,57.375,0,0.125,48,0
113,separate_b,0,1,False,False,255.25,1,0.125,0.6634615384615384,0.6634615384615384,0,0.125,35,1
114,separate_b,0,7,False,False,276.875,7,0.875,0.1,0.4,0,0.25,3,0
115,separate_b,1,1,False,True,308.125,1,0.125,,,0,0.125,75,2
116,separate_b,2,6,True,True,205.5,6,0.75,0.3333333333333333,1.125,0,0.375,4,0
117,separate_b,2,3,True,True,331.0,3,0.375,0.75,0.75,0,0.25,20000,0
118,separate_b,0,8,False,False,320.5,8,1.0,0.625,2.45,0,0.125,100,0
119,separate_b,0,6,False,False,286.625,6,0.75,0.6,0.674074074074074,0,0.5,15,0
120,separate_b,0,8,False,False,250.75,8,1.0,0.020833333333333332,0.1840277777777778,1,0.375,322,0
121,separate_b,2,5,False,True,456.875,5,0.625,5.0,12.0,0,0.25,40,1
122,separate_b,1,7,False,True,291.25,7,0.875,0.06616541353383458,0.5155388471177945,1,0.25,1001,0
123,separate_b,0,1,False,False,151.5,1,0.125,0.08,0.08,1,0.125,184,3
124,separate_b,0,3,False,False,257.5,3,0.375,0.5,0.6166666666666667,0,0.125,3,0
125,separate_b,2,4,False,True,194.875,4,0.5,0.5,0.5,0,0.25,30,0
126,separate_b,0,4,False,False,266.875,4,0.5,1.0,1.0,0,0.5,48,1
127,separate_b,0,0,False,False,252.625,0,0.0,,,0,0.0,,0
128,separate_b,0,3,False,False,243.125,3,0.375,0.25,0.5,0,0.25,6,1
129,separate_b,0,3,False,False,218.375,3,0.375,0.05,0.05000000000000001,1,0.375,21,0
130,separate_b,0,1,False,False,281.75,1,0.125,0.9722222222222222,0.9722222222222222,0,0.125,16,1
131,separate_b,0,1,False,False,267.375,1,0.125,0.9518716577540107,0.9518716577540107,0,0.125,730,1
132,separate_b,0,4,False,False,265.75,4,0.5,0.95,2.06875,0,0.25,4,0
133,separate_b,0,6,False,False,271.0,6,0.75,0.12337662337662338,0.5064935064935066,0,0.25,13500,0
134,separate_b,0,5,False,False,305.875,5,0.625,0.25,0.6333333333333334,0,0.25,120,0
135,separate_b,0,0,False,False,375.0,0,0.0,,,0,0.0,,1
136,separate_b,0,5,False,False,367.875,5,0.625,0.95,2.7399999999999998,0,0.25,140,0
137,separate_b,0,0,False,False,245.75,0,0.0,,,0,0.0,,0
138,separate_b,0,2,False,False,331.875,2,0.25,0.06382978723404255,0.2978723404255319,1,0.125,22,0
139,separate_b,0,0,False,False,303.125,0,0.0,,,0,0.0,,0
140,separate_b,0,0,False,False,153.375,0,0.0,,,0,0.0,,3
141,separate_b,0,0,False,False,376.75,0,0.0,,,0,0.0,,1
142,separate_b,0,1,False,False,238.75,1,0.125,0.028169014084507043,0.028169014084507043,1,0.125,146,2
143,separate_b,0,6,False,False,323.25,6,0.75,0.034782608695652174,0.1782608695652174,1,0.375,555,0
144,separate_b,0,6,False,False,265.75,6,0.75,0.11764705882352941,0.11764705882352942,0,0.75,60,0
145,separate_b,0,6,False,False,587.125,6,0.75,0.03125,17.817708333333332,1,0.125,420,0
146,separate_b,0,6,False,False,372.25,6,0.75,0.32065217391304346,0.5742753623188406,0,0.125,145,0
147,separate_b,0,6,False,False,316.375,6,0.75,0.18518518518518517,0.18518518518518515,0,0.75,22,0
148,separate_b,0,0,False,False,267.0,0,0.0,,,0,0.0,,0
149,separate_b,1,4,False,True,284.875,4,0.5,0.8125,0.8958333333333334,0,0.125,4,0
150,separate_b,0,3,False,False,258.5,3,0.375,0.06666666666666667,0.48888888888888893,1,0.125,32,0
151,separate_b,0,6,False,False,339.25,6,0.75,0.16666666666666666,3.6815972222222224,0,0.125,285,0
152,separate_b,0,1,False,False,322.25,1,0.125,2.090909090909091,2.090909090909091,0,0.125,340,0
153,separate_b,0,0,False,False,105.25,0,0.0,,,0,0.0,,2
154,separate_b,0,6,False,False,327.625,6,0.75,0.23655913978494625,0.7491039426523298,0,0.375,9,0
155,separate_b,0,7,False,False,342.5,7,0.875,0.5,6.728571428571429,0,0.5,100,0
156,separate_b,0,7,False,False,346.125,7,0.875,0.14285714285714285,0.14285714285714282,0,0.875,16,0
157,separate_b,0,2,False,False,203.125,2,0.25,11.0,17.0,0,0.125,120,1
158,separate_b,0,6,False,False,221.75,6,0.75,0.125,0.375,0,0.25,45,0
159,separate_b,7,7,True,True,268.25,7,0.875,,,0,0.875,4,0
160,separate_b,0,5,False,False,438.125,5,0.625,0.04,0.16,1,0.375,7500,0
161,separate_b,7,8,True,True,267.25,8,1.0,0.2,0.2,0,0.875,5,0
162,separate_b,0,0,False,False,259.125,0,0.0,,,0,0.0,,2
163,separate_b,0,2,False,False,306.125,2,0.25,0.5882352941176471,0.6470588235294118,0,0.125,25,0
164,separate_b,1,3,False,True,408.875,3,0.375,5.0,5.2,0,0.125,600,0
165,separate_b,0,7,False,False,288.625,7,0.875,0.6,9.135714285714284,0,0.125,34,0
166,separate_b,0,5,False,False,261.5,5,0.625,0.041666666666666664,0.29166666666666663,1,0.125,27,0
167,separate_b,0,0,False,False,192.75,0,0.0,,,0,0.0,,1
168,separate_b,0,7,False,False,586.625,7,0.875,0.0975609756097561,2.668989547038328,1,0.125,160,0
169,separate_b,1,4,False,True,204.625,4,0.5,0.6666666666666666,1.4444444444444446,0,0.125,35,0
170,separate_b,0,3,False,False,222.75,3,0.375,0.25,251.5,0,0.125,6300,0
171,separate_b,0,4,False,False,273.25,4,0.5,0.4666666666666667,0.7,0,0.25,5,0
172,separate_b,0,2,False,False,147.25,2,0.25,0.8113207547169812,0.8962264150943396,0,0.125,20,0
173,separate_b,0,5,False,False,318.25,5,0.625,0.2857142857142857,0.6857142857142857,0,0.125,1,0
174,separate_b,1,5,True,True,341.5,5,0.625,0.2647058823529412,0.8602941176470588,0,0.125,34,0
175,separate_b,1,8,False,True,407.875,8,1.0,0.18181818181818182,0.2857142857142857,0,0.625,54,0
176,separate_b,1,6,False,True,374.75,6,0.75,0.5,9.7,0,0.5,260,0
177,separate_b,0,3,False,False,407.75,3,0.375,0.6428571428571429,0.9603174603174603,0,0.125,6,0
178,separate_b,1,6,True,True,383.625,6,0.75,0.16666666666666666,2.7,0,0.125,30,1
179,separate_b,0,1,False,False,386.25,1,0.125,1.0,1.0,0,0.125,30,1
180,separate_b,3,4,False,True,426.0,4,0.5,0.125,0.125,0,0.375,16,0
181,separate_b,0,3,False,False,258.125,3,0.375,0.3545816733067729,0.7025232403718459,0,0.125,22,0
182,separate_b,0,7,False,False,359.125,7,0.875,0.08571428571428572,0.8244897959183674,1,0.125,45,0
183,separate_b,0,0,False,False,150.375,0,0.0,,,0,0.0,,1
184,separate_b,0,4,False,False,268.5,4,0.5,0.1,0.19999999999999998,0,0.25,65,2
185,separate_b,0,5,False,False,294.25,5,0.625,0.2727272727272727,36.339393939393936,0,0.375,180000,1
186,separate_b,0,0,False,False,82.0,0,0.0,,,0,0.0,,2
187,separate_b,1,5,False,True,337.625,5,0.625,0.75,5.979166666666667,0,0.125,240,0
188,separate_b,4,7,True,True,256.75,7,0.875,0.3333333333333333,0.3333333333333333,0,0.5,18,0
189,separate_b,0,1,False,False,205.625,1,0.125,3.0,3.0,0,0.125,300,2
190,separate_b,2,3,False,True,368.75,3,0.375,0.09523809523809523,0.09523809523809523,1,0.25,21,0
191,separate_b,6,7,False,True,166.375,7,0.875,0.5,0.5,0,0.75,240,1
192,separate_b,0,4,False,False,461.0,4,0.5,0.10909090909090909,0.19545454545454544,0,0.25,49,0
193,separate_b,0,6,False,False,212.625,6,0.75,0.40816326530612246,0.45748299319727886,0,0.625,290,0
194,separate_b,1,4,False,True,412.875,4,0.5,0.5,100.11666666666667,0,0.125,6000,1
195,separate_b,1,3,True,True,369.125,3,0.375,0.3333333333333333,0.5679012345679012,0,0.125,81,0
196,separate_b,0,1,False,False,139.625,1,0.125,0.48,0.48,0,0.125,130,1
197,separate_b,8,8,True,True,228.125,8,1.0,,,0,1.0,800,0
198,separate_b,0,6,False,False,271.875,6,0.75,0.5,2.4166666666666665,0,0.125,23,1
199,separate_b,0,3,False,False,447.75,3,0.375,0.5,16.4047619047619,0,0.125,7000,0
200,separate_b,0,6,False,False,232.0,6,0.75,1.5,3.4166666666666665,0,0.25,21,0
201,separate_b,8,8,True,True,307.0,8,1.0,,,0,1.0,250,0
202,separate_b,0,4,False,False,458.375,4,0.5,0.01639344262295082,0.26366120218579236,1,0.25,216,0
203,separate_b,0,3,False,False,236.125,3,0.375,0.17,0.5066666666666667,0,0.125,140,1
204,separate_b,0,7,False,False,317.125,7,0.875,0.14285714285714285,0.3061224489795918,0,0.625,5,1
205,separate_b,0,4,False,False,175.5,4,0.5,0.5185185185185185,0.7787037037037038,0,0.125,10,1
206,separate_b,0,6,False,False,295.0,6,0.75,0.8571428571428571,0.8809523809523809,0,0.5,10,0
207,separate_b,1,6,False,True,251.625,6,0.75,0.003663003663003663,0.04542124542124542,1,0.25,296,0
208,separate_b,0,4,False,False,404.0,4,0.5,0.3333333333333333,0.9595833333333333,0,0.125,800,0
209,separate_b,0,4,False,False,353.125,4,0.5,0.84,36.07666666666667,0,0.125,5,0
210,separate_b,2,8,False,True,335.625,8,1.0,0.08955223880597014,0.327363184079602,1,0.25,335,0
211,separate_b,7,7,True,True,216.625,7,0.875,,,0,0.875,300,0
212,separate_b,0,5,False,False,240.25,5,0.625,8.0,17.6,0,0.5,21,1
213,separate_b,8,8,True,True,321.0,8,1.0,,,0,1.0,300,0
214,separate_b,0,3,False,False,295.5,3,0.375,0.10552763819095477,0.4120603015075377,0,0.125,356,1
215,separate_b,0,3,False,False,154.625,4,0.5,0.3333333333333333,0.4074074074074074,0,0.25,18,1
216,separate_b,0,2,False,False,223.125,2,0.25,0.9872685185185185,0.9887268518518518,0,0.125,424,1
217,separate_b,0,0,False,False,304.875,0,0.0,,,0,0.0,,1
218,separate_b,0,7,False,False,204.25,7,0.875,0.5454545454545454,0.6233766233766234,0,0.625,170,0
219,separate_b,0,8,False,False,400.0,8,1.0,0.16666666666666666,0.3333333333333333,0,0.625,5,0
220,separate_b,8,8,True,True,175.25,8,1.0,,,0,1.0,30,0
221,separate_b,0,0,False,False,227.125,0,0.0,,,0,0.0,,1
222,separate_b,2,8,True,True,382.125,8,1.0,0.9,0.9666666666666668,0,0.5,160,0
223,separate_b,5,7,True,True,298.5,7,0.875,0.2222222222222222,0.2777777777777778,0,0.625,18,1
224,separate_b,6,6,False,True,183.625,6,0.75,,,0,0.75,5,0
225,separate_b,0,7,False,False,353.75,7,0.875,0.2857142857142857,0.38775510204081626,0,0.625,5,1
226,separate_b,0,5,False,False,367.875,5,0.625,0.012,3.0656,1,0.125,3400,0
227,separate_b,8,8,True,True,242.75,8,1.0,,,0,1.0,300,0
228,separate_b,6,6,False,True,206.625,6,0.75,,,0,0.75,22,0
229,separate_b,0,2,False,False,252.0,2,0.25,0.15,0.425,0,0.125,6,0
230,separate_b,0,0,False,False,328.25,0,0.0,,,0,0.0,,0
231,separate_b,0,4,False,False,246.625,4,0.5,0.24090357792601577,0.7726917828987265,0,0.125,3,1
232,separate_b,4,8,True,True,304.875,8,1.0,0.15,0.2875,0,0.5,20,0
233,separate_b,0,0,False,False,238.75,0,0.0,,,0,0.0,,2
234,separate_b,0,5,False,False,336.125,5,0.625,0.09090909090909091,4.836363636363636,1,0.125,11000,0
235,separate_b,1,6,False,True,414.125,6,0.75,0.2857142857142857,1.1428571428571428,0,0.25,30,0
236,separate_b,7,8,True,True,297.5,8,1.0,0.3333333333333333,0.3333333333333333,0,0.875,3,0
237,separate_b,2,2,False,True,221.5,2,0.25,,,0,0.25,33,0
238,separate_b,1,3,False,True,264.0,3,0.375,0.9,9.95,0,0.125,48000,0
239,separate_b,0,0,False,False,261.0,0,0.0,,,0,0.0,,1
240,separate_b,1,6,False,True,314.25,6,0.75,0.3333333333333333,0.6777777777777778,0,0.125,56000,0
241,separate_b,0,3,False,False,331.25,3,0.375,0.45,0.6166666666666667,0,0.125,11,2
242,separate_b,0,0,False,False,275.75,0,0.0,,,0,0.0,,0
243,separate_b,0,7,False,False,426.0,7,0.875,0.21333333333333335,2.4971428571428578,0,0.125,18,0
244,separate_b,0,6,False,False,236.25,6,0.75,0.2,1.9666666666666666,0,0.25,2,1
245,separate_b,0,1,False,False,220.25,1,0.125,0.8,0.8,0,0.125,45,0
246,separate_b,0,4,False,False,242.875,4,0.5,0.2222222222222222,0.5486111111111112,0,0.25,16,1
247,separate_b,0,1,False,False,426.25,1,0.125,0.01652892561983471,0.01652892561983471,1,0.125,1190,0
248,separate_b,0,0,False,False,179.125,0,0.0,,,0,0.0,,2
249,separate_b,0,0,False,False,243.25,0,0.0,,,0,0.0,,0
250,separate_b,1,6,False,True,461.25,6,0.75,0.08928571428571429,4.210714285714285,1,0.125,10,0
251,separate_b,0,6,False,False,302.625,6,0.75,0.25,0.9895833333333334,0,0.125,200,0
252,separate_b,0,0,False,False,194.25,0,0.0,,,0,0.0,,4
253,separate_b,0,0,False,False,218.625,0,0.0,,,0,0.0,,0
254,separate_b,0,0,False,False,172.125,0,0.0,,,0,0.0,,0
255,separate_b,1,5,False,True,395.875,5,0.625,0.25,3.9375,0,0.125,15,1
256,separate_b,4,4,False,True,305.125,4,0.5,,,0,0.5,3,0
257,separate_b,0,6,False,False,358.125,6,0.75,0.11363636363636363,0.3704545454545454,0,0.125,600,1
258,separate_b,0,2,False,False,234.75,2,0.25,0.2638888888888889,0.46701388888888884,0,0.125,962,0
259,separate_b,1,4,False,True,401.125,4,0.5,0.5,0.8333333333333334,0,0.25,4,0
260,separate_b,3,7,True,True,344.625,7,0.875,1.7777777777777777,5.097222222222223,0,0.375,18,0
261,separate_b,0,8,False,False,333.0,8,1.0,0.05851063829787234,0.16156914893617022,1,0.25,224,0
262,separate_b,0,7,False,False,311.375,7,0.875,0.25,2.892857142857143,0,0.25,32,0
263,separate_b,0,6,False,False,264.875,6,0.75,0.8888888888888888,0.9222222222222222,0,0.5,10,0
264,separate_b,0,6,False,False,190.75,6,0.75,0.375,0.5375,0,0.375,22,0
265,separate_b,0,0,False,False,232.625,0,0.0,,,0,0.0,,2
266,separate_b,0,0,False,False,125.25,0,0.0,,,0,0.0,,3
267,separate_b,0,4,False,False,202.875,4,0.5,0.42528735632183906,0.7725779967159276,0,0.125,80,0
268,separate_b,1,7,False,True,326.375,7,0.875,0.2857142857142857,15.439814814814815,0,0.125,63200,0
269,separate_b,2,8,False,True,339.125,8,1.0,4.461538461538462,10.243589743589743,0,0.25,165,0
270,separate_b,5,8,False,True,243.75,8,1.0,0.2727272727272727,0.2727272727272727,0,0.625,22,0
271,separate_b,0,3,False,False,390.75,3,0.375,0.6774193548387096,1.2258064516129032,0,0.125,960,0
272,separate_b,0,4,False,False,331.75,4,0.5,0.42857142857142855,0.5357142857142857,0,0.375,45,0
273,separate_b,0,8,False,False,198.625,8,1.0,0.6,0.6,0,1.0,40,0
274,separate_b,0,1,False,False,374.0,1,0.125,5.157894736842105,5.157894736842105,0,0.125,117,0
275,separate_b,0,3,False,False,276.625,3,0.375,0.5,1.9166666666666667,0,0.125,10,0
276,separate_b,0,6,False,False,411.25,6,0.75,0.8027777777777778,0.9168518518518519,0,0.125,1260,0
277,separate_b,0,7,False,False,298.75,7,0.875,0.2857142857142857,0.6326530612244897,0,0.25,2,0
278,separate_b,5,5,False,True,251.625,5,0.625,,,0,0.625,75,0
279,separate_b,0,6,False,False,284.125,6,0.75,0.21428571428571427,0.3928571428571428,0,0.25,17,0
280,separate_b,3,5,False,True,329.5,5,0.625,0.5,0.5,0,0.375,16,0
281,separate_b,7,7,True,True,295.125,7,0.875,,,0,0.875,15,0
282,separate_b,0,0,False,False,147.25,0,0.0,,,0,0.0,,1
283,separate_b,0,4,False,False,376.75,4,0.5,0.2,0.5166666666666666,0,0.25,720,0
284,separate_b,0,2,False,False,344.625,2,0.25,0.8571428571428571,0.9214285714285715,0,0.125,20,0
285,separate_b,1,2,False,True,177.875,2,0.25,0.47058823529411764,0.47058823529411764,0,0.125,17000,0
286,separate_b,6,6,False,True,274.75,6,0.75,,,0,0.75,45,0
287,separate_b,0,1,False,False,397.375,1,0.125,0.625,0.625,0,0.125,1200,0
288,separate_b,0,2,False,False,356.375,2,0.25,0.75,0.75,0,0.25,40,0
289,separate_b,0,0,False,False,261.875,0,0.0,,,0,0.0,,1
290,separate_b,5,7,True,True,320.125,7,0.875,0.5,1.2916666666666667,0,0.625,12,0
291,separate_b,0,1,False,False,360.625,1,0.125,0.325,0.325,0,0.125,216,0
292,separate_b,0,8,False,False,377.0,8,1.0,0.3888888888888889,0.6111111111111112,0,0.5,50,0
293,separate_b,0,0,False,False,144.375,0,0.0,,,0,0.0,,1
294,separate_b,0,0,False,False,246.375,0,0.0,,,0,0.0,,2
295,separate_b,1,5,False,True,415.875,5,0.625,0.18518518518518517,0.37962962962962965,0,0.25,36,0
296,separate_b,0,0,False,False,245.875,0,0.0,,,0,0.0,,0
297,separate_b,0,3,False,False,333.375,3,0.375,2.0,2.888888888888889,0,0.125,3,0
298,separate_b,0,0,False,False,254.25,0,0.0,,,0,0.0,,1
299,separate_b,0,2,False,False,280.25,2,0.25,0.011527377521613832,0.01296829971181556,1,0.125,686,2
300,separate_b,0,7,False,False,367.75,7,0.875,0.11627906976744186,0.31495016611295684,0,0.625,240,0
301,separate_b,2,4,True,True,372.875,4,0.5,1.5,1.5,0,0.25,32,1
302,separate_b,0,7,False,False,245.0,7,0.875,0.5,5.940476190476191,0,0.25,48,0
303,separate_b,0,2,False,False,319.0,2,0.25,0.11764705882352941,0.20588235294117646,0,0.125,24,0
304,separate_b,0,7,False,False,321.625,7,0.875,0.3,0.6428571428571429,0,0.25,2,0
305,separate_b,0,1,False,False,214.875,1,0.125,0.2,0.2,0,0.125,30,0
306,separate_b,0,5,False,False,353.0,5,0.625,0.16666666666666666,3.9162499999999993,0,0.25,18000,0
307,separate_b,2,7,False,True,356.5,7,0.875,0.25,0.35,0,0.5,12,0
308,separate_b,0,0,False,False,142.25,0,0.0,,,0,0.0,,2
309,separate_b,0,0,False,False,172.75,0,0.0,,,0,0.0,,2
310,separate_b,0,2,False,False,241.75,2,0.25,0.25,1.375,0,0.125,280,0
311,separate_b,0,2,False,False,345.375,2,0.25,0.7777777777777778,1.2222222222222223,0,0.125,24,1
312,separate_b,0,1,False,False,185.375,1,0.125,0.16083916083916083,0.16083916083916083,0,0.125,1200,0
313,separate_b,3,7,True,True,298.625,7,0.875,0.5,5.375,0,0.375,2,0
314,separate_b,0,0,False,False,271.25,0,0.0,,,0,0.0,,0
